date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:07:00	47895/47895	---M-Z	200	added ('OK')	text/html	date:Wed,%2004%20Jan%202023%2014:07:00%20GMT	https://betdls.com/admin/control	E:/GrooBet/Website/Groobet/betdls.com/admin/control.html	(from https://betdls.com/admin/?page=admin)
15:07:01	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:07:00%20GMT	https://betdls.com/auth/steam?assign=0&return=dashboard	E:/GrooBet/Website/Groobet/betdls.com/auth/steam.140508f.delayed	(from https://betdls.com/dashboard)
15:07:01	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:07:01%20GMT	https://betdls.com/auth/google?assign=0&return=dashboard	E:/GrooBet/Website/Groobet/betdls.com/auth/google508f	(from https://betdls.com/dashboard)
15:07:01	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:07:01%20GMT	https://betdls.com/auth/logout?devices=0&return=dashboard	E:/GrooBet/Website/Groobet/betdls.com/auth/logout38b1	(from https://betdls.com/dashboard)
15:07:02	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:07:01%20GMT	https://betdls.com/auth/logout?devices=1&return=dashboard	E:/GrooBet/Website/Groobet/betdls.com/auth/logout3a04	(from https://betdls.com/dashboard)
15:07:02	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:07:02%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/dashboard)
15:08:51	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e375c00%22	https://betdls.com/favicon-16x16.png?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/favicon-16x16143e.png	(from https://betdls.com/admin/control)
15:08:52	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-32x32.png?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/favicon-32x32143e.png	(from https://betdls.com/admin/control)
15:08:52	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-96x96.png?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/favicon-96x96143e.png	(from https://betdls.com/admin/control)
15:08:52	53662/53662	---M-Z	200	added ('OK')	text/css	etag:%22d19e-5f044eb51c400-gzip%22	https://betdls.com/template/css/style.css?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/css/style143e.css	(from https://betdls.com/admin/control)
15:08:52	27543/27543	---M-Z	200	added ('OK')	text/css	etag:%226b97-5ef67d901d840-gzip%22	https://betdls.com/template/css/others.css?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/css/others143e.css	(from https://betdls.com/admin/control)
15:08:52	6821/6821	---M-Z	200	added ('OK')	text/css	etag:%221aa5-5ed570ec0b040-gzip%22	https://betdls.com/template/css/bouncer.css?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/css/bouncer143e.css	(from https://betdls.com/admin/control)
15:08:53	16887/16887	---M-Z	200	added ('OK')	application/javascript	etag:%2241f7-5ef71004de0c0-gzip%22	https://betdls.com/template/js/settings.js?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/js/settings143e.js	(from https://betdls.com/admin/control)
15:08:53	143895/143895	---M-Z	200	added ('OK')	application/javascript	etag:%2223217-5f0fa697f6480-gzip%22	https://betdls.com/template/js/app.js?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/js/app143e.js	(from https://betdls.com/admin/control)
15:08:53	377669/377669	---M--	200	added ('OK')	image/png	etag:%225c345-5eff6a9c7f340%22	https://betdls.com/template/img/logo.png?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/logo143e.png	(from https://betdls.com/admin/control)
15:08:54	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:08:53%20GMT	https://betdls.com/auth/steam?assign=0&return=admin/control	E:/GrooBet/Website/Groobet/betdls.com/auth/steam0339	(from https://betdls.com/admin/control)
15:08:55	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:08:54%20GMT	https://betdls.com/auth/google?assign=0&return=admin/control	E:/GrooBet/Website/Groobet/betdls.com/auth/google0339	(from https://betdls.com/admin/control)
15:08:55	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:08:55%20GMT	https://betdls.com/auth/logout?devices=0&return=admin/control	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutbfb7	(from https://betdls.com/admin/control)
15:08:55	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:08:55%20GMT	https://betdls.com/auth/logout?devices=1&return=admin/control	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutf4d2	(from https://betdls.com/admin/control)
15:08:55	19941/19941	---M--	200	added ('OK')	image/png	etag:%224de5-5ed570fb4d440%22	https://betdls.com/template/img/menu/crash.png?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/crash143e.png	(from https://betdls.com/admin/control)
15:08:55	7516/7516	---M--	200	added ('OK')	image/png	etag:%221d5c-5f043d54383c0%22	https://betdls.com/template/img/menu/jackpot.png?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/jackpot143e.png	(from https://betdls.com/admin/control)
15:08:55	13997/13997	---M--	200	added ('OK')	image/png	etag:%2236ad-5f043d54383c0%22	https://betdls.com/template/img/menu/coinflip.png?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/coinflip143e.png	(from https://betdls.com/admin/control)
15:08:56	15226/15226	---M--	200	added ('OK')	image/png	etag:%223b7a-5f043d5620840%22	https://betdls.com/template/img/menu/unbox.png?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/unbox143e.png	(from https://betdls.com/admin/control)
15:08:56	6560/6560	---M--	200	added ('OK')	image/png	etag:%2219a0-5f043d552c600%22	https://betdls.com/template/img/menu/tower.png?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/tower143e.png	(from https://betdls.com/admin/control)
15:08:56	17860/17860	---M--	200	added ('OK')	image/png	etag:%2245c4-5f043d552c600%22	https://betdls.com/template/img/menu/roulette.png?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/roulette143e.png	(from https://betdls.com/admin/control)
15:08:56	535/535	---M--	200	added ('OK')	image/svg+xml	etag:%22217-5ed570fa59200%22	https://betdls.com/template/img/lang/gb.svg?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/gb143e.svg	(from https://betdls.com/admin/control)
15:08:57	178/178	---M--	200	added ('OK')	image/svg+xml	etag:%22b2-5ed570fa59200%22	https://betdls.com/template/img/lang/id.svg?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/id143e.svg	(from https://betdls.com/admin/control)
15:08:57	439/439	---M--	200	added ('OK')	image/svg+xml	etag:%221b7-5ed570fa59200%22	https://betdls.com/template/img/lang/lt.svg?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/lt143e.svg	(from https://betdls.com/admin/control)
15:08:57	550/550	---M--	200	added ('OK')	image/svg+xml	etag:%22226-5ed570fb4d440%22	https://betdls.com/template/img/lang/tr.svg?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/tr143e.svg	(from https://betdls.com/admin/control)
15:08:57	234/234	---M--	200	added ('OK')	image/svg+xml	etag:%22ea-5ed570fa59200%22	https://betdls.com/template/img/lang/fi.svg?v=1672841220	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/fi143e.svg	(from https://betdls.com/admin/control)
15:08:58	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:08:57%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/admin/control)
